customer_id,first_name,last_name,email,phone,country,signup_date,age,annual_income,customer_status
19317,Michael,Rahman,michael.rahman19317@example.com,+8801780404844,United States,2025-02-15,64,76843.0,Suspended
21060,John,Ahmed,john.ahmed21060@example.com,+8801499131841,Bangladesh,2025-04-27,37,49160.0,Inactive
20796,Maria,Ahmed,maria.ahmed20796@example.com,+8801679480677,United States,2025-01-12,37,33254.0,Suspended
19827,Michael,Islam,michael.islam19827@example.com,+8801490015928,Australia,2023-04-08,28,144662.0,Inactive
12112,Tanvir,Islam,tanvir.islam12112@example.com,+8801901896059,United Kingdom,2022-08-30,39,81112.0,Suspended
15934,Tanvir,Brown,tanvir.brown15934@example.com,+8801334937552,Canada,2024-12-11,18,69099.0,Active
22329,Ayesha,Islam,ayesha.islam22329@example.com,+8801373685120,Bangladesh,2022-06-07,63,35599.0,Suspended
16914,Emily,Brown,emily.brown16914@example.com,+8801611029815,Australia,2022-04-16,31,107351.0,Suspended
15071,Hasan,Khan,hasan.khan15071@example.com,+8801670870088,Canada,2024-10-21,46,138955.0,Active
14447,Ayesha,Smith,ayesha.smith14447@example.com,+8801936037933,Australia,2023-09-19,62,120683.0,Active
21375,David,Islam,david.islam21375@example.com,+8801771454629,Bangladesh,2025-05-28,31,135102.0,Active
19459,James,Smith,james.smith19459@example.com,+8801396330119,United Kingdom,2025-09-02,62,51766.0,Active
21132,Maria,Williams,maria.williams21132@example.com,+8801556893781,United States,2023-02-05,20,99092.0,Suspended
16635,Karim,Islam,karim.islam16635@example.com,+8801589573621,United States,2023-06-12,43,21814.0,Suspended
20108,Tanvir,Brown,tanvir.brown20108@example.com,+8801985651634,United Kingdom,2023-11-27,18,67611.0,Active
18072,Rahim,Hossain,rahim.hossain18072@example.com,+8801452915407,Germany,2026-06-26,44,37016.0,Inactive
22445,James,Smith,james.smith22445@example.com,+8801335457857,Bangladesh,2023-01-17,30,149938.0,Inactive
10356,David,Garcia,david.garcia10356@example.com,+8801549344539,Australia,2026-02-21,64,131454.0,Active
11430,Maria,Rahman,maria.rahman11430@example.com,+8801391842179,Bangladesh,2022-03-10,42,61062.0,Suspended
21685,Tanvir,Brown,tanvir.brown21685@example.com,+8801321324581,Australia,2025-02-24,18,61219.0,Suspended
20697,Michael,Smith,michael.smith20697@example.com,+8801302139871,Bangladesh,2025-06-24,36,78766.0,Suspended
20847,Emily,Brown,emily.brown20847@example.com,+8801430758281,United States,2024-07-27,40,72650.0,Active
19189,James,Brown,james.brown19189@example.com,+8801641140036,United Kingdom,2022-02-28,28,70703.0,Suspended
10333,John,Ahmed,john.ahmed10333@example.com,+8801950967273,Australia,2022-10-14,38,142076.0,Suspended
16953,David,Smith,david.smith16953@example.com,+8801596201650,Canada,2026-02-09,41,86680.0,Inactive
21248,James,Ahmed,james.ahmed21248@example.com,+8801604614685,Germany,2023-08-11,62,103190.0,Active
14225,John,Hossain,john.hossain14225@example.com,+8801680037473,Canada,2026-03-20,62,84506.0,Inactive
10965,Tanvir,Smith,tanvir.smith10965@example.com,+8801394170046,Bangladesh,2022-08-12,44,43363.0,Active
10121,Hasan,Rahman,hasan.rahman10121@example.com,+8801506785808,United Kingdom,2022-09-02,65,90236.0,Suspended
22084,Hasan,Islam,hasan.islam22084@example.com,+8801452055612,Germany,2022-09-26,32,128041.0,Inactive
15490,Karim,Johnson,karim.johnson15490@example.com,+8801605171866,Bangladesh,2023-12-17,67,114214.0,Active
13282,Fatima,Islam,fatima.islam13282@example.com,+8801529067512,Germany,2024-01-08,46,53558.0,Suspended
12371,Maria,Khan,maria.khan12371@example.com,+8801684774860,Australia,2022-09-03,67,148103.0,Active
12545,Ayesha,Khan,ayesha.khan12545@example.com,+8801428931181,United Kingdom,2022-10-18,34,79890.0,Active
15906,Rahim,Islam,rahim.islam15906@example.com,+8801603932132,United States,2026-03-15,30,74093.0,Inactive
17402,Fatima,Hossain,fatima.hossain17402@example.com,+8801532319991,Germany,2022-03-10,46,121162.0,Active
12886,Emily,Smith,invalid-email,+8801807099287,Germany,2025-12-10,49,54588.0,Suspended
18440,Rahim,Smith,rahim.smith18440@example.com,+8801375237138,United States,2025-03-04,58,115628.0,Active
12179,David,Williams,david.williams12179@example.com,+8801902718913,United Kingdom,2022-06-20,31,118043.0,Suspended
21083,David,Hossain,david.hossain21083@example.com,+8801759362862,Australia,2023-05-17,42,91294.0,Active
15392,Michael,Garcia,michael.garcia15392@example.com,+8801799026682,Bangladesh,2026-06-23,66,34290.0,Inactive
15364,James,Johnson,james.johnson15364@example.com,+8801537418852,Bangladesh,2024-05-14,68,75872.0,Suspended
13124,John,Khan,john.khan13124@example.com,+8801853590410,Canada,2025-01-12,28,33853.0,Active
20098,Emily,Islam,emily.islam20098@example.com,+8801725800312,Bangladesh,2026-04-18,26,47729.0,Suspended
11545,Hasan,Ahmed,hasan.ahmed11545@example.com,+8801503609169,Bangladesh,2022-01-27,50,115730.0,Suspended
15377,James,Khan,james.khan15377@example.com,+8801628632113,Canada,2024-04-08,29,143000.0,Inactive
21981,David,Johnson,david.johnson21981@example.com,+8801345611251,United Kingdom,2022-05-22,64,42813.0,Suspended
19035,Ahmed,Smith,ahmed.smith19035@example.com,+8801806108485,United Kingdom,2022-07-08,19,148832.0,Active
14872,Michael,Ahmed,michael.ahmed14872@example.com,+8801959395699,Bangladesh,2026-02-25,41,113325.0,Active
18501,David,Ahmed,david.ahmed18501@example.com,+8801633325537,United States,2026-02-14,41,131087.0,Inactive
16859,Karim,Johnson,karim.johnson16859@example.com,+8801517279594,United States,2022-02-03,53,58471.0,Inactive
10946,John,Williams,john.williams10946@example.com,+8801345543743,United States,2024-11-28,52,71853.0,Suspended
14551,Nusrat,Khan,nusrat.khan14551@example.com,+8801657383647,Australia,2023-03-01,41,44850.0,Inactive
21235,Hasan,Islam,hasan.islam21235@example.com,+8801453518305,United Kingdom,2024-09-29,21,74537.0,Suspended
15968,Rahim,Garcia,rahim.garcia15968@example.com,+8801310620277,United States,2022-08-30,46,92624.0,Suspended
22065,Karim,Ahmed,karim.ahmed22065@example.com,+8801987238369,Bangladesh,2022-03-22,24,146727.0,Inactive
15779,Michael,Johnson,michael.johnson15779@example.com,+8801839779084,Germany,2025-12-08,22,103686.0,Suspended
11676,Rahim,Smith,rahim.smith11676@example.com,+8801527609166,United Kingdom,2024-08-24,35,139076.0,Suspended
17633,John,Garcia,john.garcia17633@example.com,+8801444057997,United States,2025-07-16,36,33220.0,Suspended
11562,Michael,Rahman,michael.rahman11562@example.com,+8801783893332,Australia,2026-07-26,31,44331.0,Active
15390,John,Johnson,john.johnson15390@example.com,+8801453326069,Canada,2023-05-28,38,120539.0,Suspended
22032,Tanvir,Smith,tanvir.smith22032@example.com,+8801709341908,Germany,2026-03-01,57,69569.0,Inactive
14542,Sarah,Smith,sarah.smith14542@example.com,+8801842976037,Bangladesh,2023-02-08,20,101849.0,Suspended
19067,David,Garcia,david.garcia19067@example.com,+8801995759687,Bangladesh,2026-02-06,67,131167.0,Inactive
11096,James,Williams,james.williams11096@example.com,+8801957183487,Bangladesh,2025-07-08,70,122574.0,Inactive
18974,Maria,Khan,maria.khan18974@example.com,+8801315955433,Germany,2026-05-21,58,44428.0,Suspended
13288,Michael,Khan,michael.khan13288@example.com,+8801655245683,United Kingdom,2022-04-19,46,126994.0,Inactive
20415,Hasan,Johnson,hasan.johnson20415@example.com,+8801871371445,Canada,2024-04-19,25,101797.0,Active
17592,Michael,Ahmed,michael.ahmed17592@example.com,+8801838345743,United Kingdom,2026-05-25,18,78250.0,Active
12606,Emily,Williams,emily.williams12606@example.com,+8801951156245,United States,2026-03-14,26,82831.0,Suspended
11393,Maria,Hossain,maria.hossain11393@example.com,+8801829332643,Australia,2026-03-21,50,70469.0,Active
20371,Ayesha,Khan,ayesha.khan20371@example.com,+8801336390146,United Kingdom,2024-04-14,52,83587.0,Suspended
20890,James,Williams,james.williams20890@example.com,+8801511532875,Australia,2022-05-15,39,103002.0,Inactive
10753,Fatima,Brown,fatima.brown10753@example.com,+8801806917752,Germany,2026-05-07,27,67948.0,Inactive
17721,John,Williams,john.williams17721@example.com,+8801653058814,United States,2025-12-05,59,45010.0,Suspended
13738,James,Khan,james.khan13738@example.com,+8801926357673,United Kingdom,2023-09-17,65,127910.0,Inactive
22324,Ahmed,Rahman,ahmed.rahman22324@example.com,+8801461711132,United Kingdom,2026-05-29,59,96393.0,Inactive
20752,Tanvir,Rahman,tanvir.rahman20752@example.com,+8801575081747,Germany,2026-07-23,30,41625.0,Suspended
13216,Rahim,Smith,rahim.smith13216@example.com,,Germany,2025-05-05,25,39278.0,Suspended
16830,James,Khan,james.khan16830@example.com,+8801490564969,Canada,2023-10-18,50,144920.0,Inactive
15822,Michael,Islam,michael.islam15822@example.com,+8801787628422,Canada,2026-03-22,42,99274.0,Active
11778,Tanvir,Ahmed,tanvir.ahmed11778@example.com,+8801389755462,UK,2022-05-22,35,73093.0,Active
14114,Fatima,Williams,fatima.williams14114@example.com,+8801307527390,Canada,2024-09-04,35,67626.0,Suspended
11771,Sarah,Williams,sarah.williams11771@example.com,+8801803035907,Germany,2024-12-31,70,80929.0,Active
22498,Ahmed,Rahman,ahmed.rahman22498@example.com,+8801594492615,United States,2024-08-31,44,67589.0,Suspended
15406,David,Islam,david.islam15406@example.com,+8801597096870,United Kingdom,2024-08-05,61,138050.0,Suspended
13023,Michael,Ahmed,michael.ahmed13023@example.com,+8801407770802,United Kingdom,2023-09-14,36,131558.0,Suspended
14229,Tanvir,Ahmed,tanvir.ahmed14229@example.com,+8801998655471,Bangladesh,2026-06-30,32,147067.0,Active
13013,Emily,Khan,emily.khan13013@example.com,+8801648381081,Australia,2024-11-03,44,123847.0,Inactive
21490,Maria,Khan,maria.khan21490@example.com,+8801820304299,United Kingdom,2023-06-08,27,124342.0,Active
18103,Hasan,Islam,hasan.islam18103@example.com,+8801346565438,Canada,2025-10-09,35,101059.0,Active
19265,Rahim,Hossain,rahim.hossain19265@example.com,+8801976931649,Australia,2024-05-05,62,29260.0,Active
15712,John,Smith,john.smith15712@example.com,+8801431180821,United States,2023-12-03,63,93135.0,Active
14844,James,Hossain,james.hossain14844@example.com,+8801549783650,Bangladesh,2025-01-05,22,108377.0,Active
10528,Karim,Islam,karim.islam10528@example.com,+8801919175016,Germany,2022-06-07,49,79663.0,Suspended
18834,James,Khan,james.khan18834@example.com,+8801534148978,Australia,2023-11-08,59,62221.0,Active
22082,Ahmed,Garcia,ahmed.garcia22082@example.com,+8801644989027,Canada,2025-02-11,51,36581.0,Active
14265,Fatima,Hossain,fatima.hossain14265@example.com,+8801540414769,United Kingdom,2025-12-17,50,106868.0,Inactive
14263,Rahim,Rahman,rahim.rahman14263@example.com,+8801350546742,Canada,2025-04-15,26,48763.0,Inactive
22478,Hasan,Rahman,hasan.rahman22478@example.com,+8801730972979,Canada,2023-01-03,55,26145.0,Active
11920,John,Johnson,john.johnson11920@example.com,+8801756160915,United States,2022-02-27,36,79910.0,Active
10702,Michael,Brown,michael.brown10702@example.com,+8801983841942,United Kingdom,2025-12-25,25,119716.0,Inactive
14636,Emily,Garcia,emily.garcia14636@example.com,+8801526366906,Bangladesh,2025-07-22,53,22054.0,Inactive
20515,Fatima,Williams,fatima.williams20515@example.com,+8801727783177,Australia,2025-09-19,23,90480.0,Suspended
21607,David,Ahmed,david.ahmed21607@example.com,+8801451374580,Australia,2025-12-07,40,57868.0,Active
19973,Karim,Williams,karim.williams19973@example.com,+8801413603112,United Kingdom,2022-04-11,42,91053.0,Inactive
11299,Ahmed,Johnson,ahmed.johnson11299@example.com,+8801732069666,United Kingdom,2025-08-18,66,145099.0,Suspended
20035,Nusrat,Garcia,nusrat.garcia20035@example.com,+8801753955104,United States,2025-08-22,65,141060.0,Inactive
11353,Maria,Garcia,maria.garcia11353@example.com,+8801774748306,Germany,2023-12-09,69,122441.0,Suspended
12927,Emily,Garcia,emily.garcia12927@example.com,+8801706192359,United Kingdom,2024-04-13,58,,Active
20266,Nusrat,Islam,nusrat.islam20266@example.com,+8801996281766,United Kingdom,2024-01-27,34,106482.0,Suspended
11288,James,Brown,james.brown11288@example.com,+8801820979010,Canada,2024-10-06,25,130865.0,Suspended
14677,John,Johnson,john.johnson14677@example.com,+8801471566508,Bangladesh,2025-04-21,57,142278.0,Active
20314,John,Smith,john.smith20314@example.com,+8801950936551,United States,2022-06-14,46,41037.0,Inactive
16740,Nusrat,Johnson,nusrat.johnson16740@example.com,+8801522284641,Germany,2026-06-14,38,36688.0,Suspended
16481,Tanvir,Islam,tanvir.islam16481@example.com,+8801525770645,United States,2026-03-14,67,93849.0,Inactive
13698,Maria,Smith,maria.smith13698@example.com,+8801527004707,Bangladesh,2025-03-24,44,95383.0,Active
12014,Tanvir,Williams,tanvir.williams12014@example.com,+8801444531596,Germany,2023-01-11,64,120395.0,Suspended
17733,Karim,Khan,karim.khan17733@example.com,+8801321905386,Bangladesh,2022-12-18,49,89251.0,Inactive
14374,Michael,Khan,michael.khan14374@example.com,+8801896927376,United States,2024-03-02,64,56057.0,Suspended
14833,Nusrat,Williams,nusrat.williams14833@example.com,+8801759381725,Germany,2022-12-20,66,69334.0,Inactive
20145,James,Ahmed,james.ahmed20145@example.com,+8801331427799,Bangladesh,2025-09-11,70,103530.0,Inactive
12148,Ahmed,Ahmed,ahmed.ahmed12148@example.com,+8801727581324,Germany,2024-11-25,24,80938.0,Active
20846,Nusrat,Islam,nusrat.islam20846@example.com,+8801842251031,Bangladesh,2025-04-08,37,110836.0,Active
18840,Ahmed,Ahmed,ahmed.ahmed18840@example.com,+8801658741964,Germany,2025-08-18,62,149531.0,Inactive
16211,Hasan,Brown,hasan.brown16211@example.com,+8801411022822,Australia,2022-12-13,68,141622.0,Suspended
17307,Hasan,Smith,hasan.smith17307@example.com,+8801942205911,United Kingdom,2022-06-28,48,124828.0,Inactive
18493,Rahim,Garcia,rahim.garcia18493@example.com,+8801366504640,Australia,2023-11-06,46,64492.0,Active
20838,Tanvir,Williams,tanvir.williams20838@example.com,+8801722411064,Canada,2025-11-13,18,,Inactive
20065,David,Smith,david.smith20065@example.com,+8801808363005,Canada,2026-02-18,42,141626.0,Suspended
18418,Sarah,Johnson,sarah.johnson18418@example.com,+8801322569590,Australia,2023-12-21,25,54843.0,Suspended
21018,Emily,Smith,emily.smith21018@example.com,+8801780422348,United States,2025-09-25,30,90374.0,Inactive
19226,Ahmed,Williams,ahmed.williams19226@example.com,+8801402691714,United Kingdom,2023-05-31,52,110862.0,Active
10811,Sarah,Ahmed,sarah.ahmed10811@example.com,+8801414556759,Bangladesh,2022-06-10,61,145275.0,Suspended
17128,Tanvir,Williams,invalid-email,+8801767337313,Bangladesh,2025-04-19,31,78528.0,Suspended
12074,John,Rahman,john.rahman12074@example.com,+8801341942442,Canada,2024-10-11,28,102072.0,Suspended
18773,Maria,Brown,maria.brown18773@example.com,+8801412546157,Germany,2025-09-28,44,140608.0,Active
19496,John,Rahman,john.rahman19496@example.com,+8801909425930,USA,2023-05-22,29,46247.0,Suspended
19250,Emily,Johnson,emily.johnson19250@example.com,+8801602191478,Canada,2025-12-09,41,32641.0,Suspended
10886,Karim,Rahman,karim.rahman10886@example.com,+8801548053691,Australia,2024-02-29,30,45312.0,Suspended
11478,Ayesha,Johnson,ayesha.johnson11478@example.com,+8801735679851,Australia,2026-04-01,59,21558.0,Inactive
11791,Emily,Johnson,emily.johnson11791@example.com,+8801677666117,United Kingdom,2025-01-15,45,88572.0,Inactive
20382,Tanvir,Williams,tanvir.williams20382@example.com,+8801818750897,Bangladesh,2022-03-23,37,88296.0,Active
12009,Ahmed,Khan,,+8801763233554,Bangladesh,2025-11-14,28,149752.0,Active
16222,James,Johnson,james.johnson16222@example.com,+8801434481609,Bangladesh,2023-05-02,52,142468.0,Active
10683,John,Rahman,john.rahman10683@example.com,+8801835213213,Canada,2023-10-10,25,148538.0,Inactive
13896,Tanvir,Williams,tanvir.williams13896@example.com,+8801765178496,United States,2025-02-11,18,90769.0,Active
16180,Sarah,Johnson,sarah.johnson16180@example.com,+8801643054570,Australia,2022-08-27,46,104776.0,Suspended
16673,Karim,Williams,karim.williams16673@example.com,+8801391299068,Canada,2022-04-09,33,46520.0,Suspended
14719,John,Ahmed,john.ahmed14719@example.com,+8801349577858,Bangladesh,2022-02-17,40,36960.0,Active
10058,John,Brown,john.brown10058@example.com,+8801759225330,Australia,2022-01-20,25,29862.0,Suspended
19369,Michael,Smith,michael.smith19369@example.com,+8801350825373,United Kingdom,2024-02-25,21,93352.0,Active
12400,Rahim,Johnson,rahim.johnson12400@example.com,+8801845863316,Australia,2023-01-01,50,68604.0,Suspended
17278,Rahim,Hossain,rahim.hossain17278@example.com,+8801964776008,Bangladesh,2025-05-19,27,23429.0,Active
22127,Maria,Khan,maria.khan22127@example.com,+8801588362900,Canada,2025-08-11,45,22858.0,Active
18119,Hasan,Garcia,hasan.garcia18119@example.com,+8801923254892,United Kingdom,2023-03-02,22,23864.0,Suspended
16698,Nusrat,Garcia,nusrat.garcia16698@example.com,+8801684653505,Bangladesh,2024-02-26,61,115057.0,Inactive
17809,Sarah,Smith,sarah.smith17809@example.com,+8801583381242,United States,2025-11-22,35,53563.0,Suspended
11469,Karim,Ahmed,karim.ahmed11469@example.com,+8801390224542,United Kingdom,2024-06-29,51,66081.0,Active
11417,Maria,Garcia,maria.garcia11417@example.com,+8801906814705,United States,2022-05-14,55,36809.0,Suspended
17681,Emily,Islam,emily.islam17681@example.com,+8801489132852,United States,2024-07-27,44,139033.0,Inactive
12359,Ayesha,Smith,ayesha.smith12359@example.com,+8801582992538,Canada,2024-01-29,41,137971.0,Active
22107,Tanvir,Hossain,tanvir.hossain22107@example.com,+8801515577352,Bangladesh,2026-06-08,49,80769.0,Suspended
20394,Fatima,Hossain,fatima.hossain20394@example.com,,Bangladesh,2025-09-21,55,129943.0,Inactive
20737,Fatima,Garcia,fatima.garcia20737@example.com,+8801817622798,United Kingdom,2025-10-17,49,40002.0,Active
21713,Rahim,Johnson,rahim.johnson21713@example.com,+8801387083027,Bangladesh,2026-03-17,62,108161.0,Active
14526,Emily,Hossain,emily.hossain14526@example.com,+8801304664655,Bangladesh,2022-05-18,26,135773.0,Active
14611,James,Islam,james.islam14611@example.com,+8801450249575,Germany,2024-05-14,56,50511.0,Inactive
19512,Nusrat,Rahman,nusrat.rahman19512@example.com,+8801627165516,Germany,2025-06-15,34,130411.0,Inactive
20157,James,Garcia,james.garcia20157@example.com,+8801632716323,Canada,2026-05-06,59,98167.0,Active
13870,David,Hossain,david.hossain13870@example.com,+8801454422158,Canada,2022-05-19,63,47069.0,Inactive
22083,David,Hossain,david.hossain22083@example.com,+8801549185488,Germany,2023-11-21,51,76278.0,Active
20842,Tanvir,Ahmed,tanvir.ahmed20842@example.com,+8801575875088,United States,2024-09-15,50,60880.0,Suspended
14709,Ahmed,Hossain,ahmed.hossain14709@example.com,+8801755228021,Australia,2024-10-31,24,25852.0,Active
17970,Michael,Rahman,michael.rahman17970@example.com,+8801503995071,Canada,2022-10-01,66,39884.0,Suspended
18882,Fatima,Smith,fatima.smith18882@example.com,+8801557452155,United Kingdom,2024-05-16,37,55446.0,Suspended
19920,Tanvir,Garcia,tanvir.garcia19920@example.com,+8801925828916,Bangladesh,2022-12-21,45,120391.0,Inactive
14675,Sarah,Johnson,sarah.johnson14675@example.com,+8801479085302,Canada,2023-06-12,24,42780.0,Inactive
11056,Ahmed,Smith,ahmed.smith11056@example.com,+8801887994511,Bangladesh,2025-10-09,18,129011.0,Active
12282,David,Johnson,david.johnson12282@example.com,+8801806120516,Bangladesh,2023-07-17,64,104850.0,Inactive
21048,Tanvir,Williams,invalid-email,+8801734373602,Canada,2022-03-14,21,100126.0,Inactive
17274,Michael,Johnson,michael.johnson17274@example.com,+8801749252976,United Kingdom,2022-04-12,52,48104.0,Inactive
11925,Ahmed,Smith,ahmed.smith11925@example.com,+8801904675307,United Kingdom,2024-07-30,63,132546.0,Active
19480,Ayesha,Johnson,ayesha.johnson19480@example.com,+8801750946659,Bangladesh,2026-05-30,45,144892.0,Suspended
21369,Sarah,Ahmed,sarah.ahmed21369@example.com,+8801466524441,United Kingdom,2025-08-26,63,30518.0,Active
11076,David,Hossain,david.hossain11076@example.com,+8801620909585,Germany,2024-03-09,24,102656.0,Suspended
11116,James,Brown,james.brown11116@example.com,+8801336099794,Canada,2024-12-23,43,82818.0,Suspended
13937,Ahmed,Rahman,ahmed.rahman13937@example.com,+8801838716005,Australia,2023-04-29,63,127300.0,Inactive
13534,David,Smith,david.smith13534@example.com,+8801376634497,Australia,2026-04-18,38,44833.0,Suspended
20021,Karim,Khan,karim.khan20021@example.com,+8801803543390,Germany,2026-06-21,58,117186.0,Suspended
10461,John,Smith,john.smith10461@example.com,+8801372127903,United Kingdom,2022-04-02,69,113163.0,Active
13033,Ayesha,Williams,ayesha.williams13033@example.com,+8801733818927,Australia,2025-12-17,23,107183.0,Inactive
14208,Tanvir,Smith,tanvir.smith14208@example.com,+8801836078750,Germany,2024-12-06,43,62267.0,Inactive
21215,Tanvir,Smith,tanvir.smith21215@example.com,+8801327376775,Bangladesh,2022-05-24,45,107611.0,Active
11453,Rahim,Hossain,rahim.hossain11453@example.com,+8801512412969,United Kingdom,2022-12-23,32,136048.0,Inactive
12150,Michael,Johnson,michael.johnson12150@example.com,+8801788221894,Bangladesh,2024-09-22,59,145818.0,Suspended
10320,Michael,Rahman,michael.rahman10320@example.com,,United States,2024-08-13,25,55058.0,Inactive
17900,David,Brown,invalid-email,+8801973552398,United Kingdom,2023-02-06,64,99180.0,Suspended
11923,John,Islam,john.islam11923@example.com,+8801309792590,United States,2024-01-03,50,132176.0,Suspended
18751,Maria,Rahman,maria.rahman18751@example.com,+8801423865247,Bangladesh,2026-07-26,49,86673.0,Inactive
21184,Nusrat,Ahmed,nusrat.ahmed21184@example.com,+8801753651338,United States,2025-02-27,28,39742.0,Inactive
15864,David,Rahman,david.rahman15864@example.com,+8801316347997,Canada,2022-06-17,35,140845.0,Inactive
21571,Rahim,Johnson,rahim.johnson21571@example.com,+8801877062370,United Kingdom,2022-01-22,57,110096.0,Inactive
15280,Rahim,Williams,rahim.williams15280@example.com,+8801803085966,Bangladesh,2026-03-24,22,78263.0,Inactive
12130,Emily,Johnson,emily.johnson12130@example.com,+8801808494141,United States,2023-06-02,64,68918.0,Suspended
15008,Sarah,Khan,sarah.khan15008@example.com,+8801856414665,Germany,2023-03-20,49,143054.0,Inactive
17773,Hasan,Khan,hasan.khan17773@example.com,+8801850953568,Germany,2026-03-18,49,90917.0,Suspended
12510,Ayesha,Johnson,ayesha.johnson12510@example.com,+8801754183477,Germany,2022-01-23,37,54208.0,Active
11053,David,Smith,david.smith11053@example.com,+8801763626557,Australia,2025-08-28,35,63904.0,Inactive
17817,Maria,Smith,maria.smith17817@example.com,+8801818137724,Australia,2024-06-04,38,143619.0,Inactive
21876,David,Ahmed,david.ahmed21876@example.com,+8801478733429,Bangladesh,2022-10-06,34,101991.0,Active
14068,Maria,Garcia,maria.garcia14068@example.com,+8801879977559,Canada,2025-08-12,38,129159.0,Suspended
11457,Ayesha,Smith,ayesha.smith11457@example.com,+8801483996190,Australia,2026-06-25,57,135561.0,Inactive
15825,David,Johnson,david.johnson15825@example.com,+8801857006412,United Kingdom,2025-04-07,18,37662.0,Suspended
10362,James,Smith,james.smith10362@example.com,+8801616779880,Australia,2025-10-13,66,45318.0,Active
22432,Maria,Rahman,maria.rahman22432@example.com,+8801738887871,United States,2025-09-16,59,101180.0,Suspended
13146,Tanvir,Ahmed,tanvir.ahmed13146@example.com,+8801369535444,Canada,2022-01-24,27,93509.0,Inactive
15887,Nusrat,Johnson,nusrat.johnson15887@example.com,+8801911947172,United States,2025-09-18,66,24808.0,Inactive
16949,Michael,Brown,michael.brown16949@example.com,+8801654538532,Germany,2026-06-11,37,40167.0,Inactive
16811,Michael,Smith,michael.smith16811@example.com,+8801425863746,United States,2023-04-03,70,133655.0,Active
18772,David,Williams,david.williams18772@example.com,+8801486682166,Australia,2022-06-25,68,100879.0,Inactive
14845,Hasan,Hossain,hasan.hossain14845@example.com,+8801698126059,Canada,2025-10-23,44,31636.0,Inactive
18026,David,Smith,david.smith18026@example.com,+8801507960889,Bangladesh,2024-06-21,42,73198.0,Active
10541,Sarah,Khan,sarah.khan10541@example.com,+8801704022022,Germany,2026-01-29,37,33624.0,Active
20131,David,Smith,david.smith20131@example.com,+8801766731148,United Kingdom,not-a-date,19,47594.0,Suspended
20662,James,Williams,james.williams20662@example.com,+8801570277194,Australia,2022-10-04,27,118503.0,Suspended
16923,Tanvir,Williams,tanvir.williams16923@example.com,+8801516579317,Germany,2025-09-01,46,132225.0,Inactive
21359,David,Rahman,david.rahman21359@example.com,+8801678349575,United States,2022-10-28,66,148448.0,Active
10755,Emily,Smith,emily.smith10755@example.com,+8801839198004,Bangladesh,2025-09-19,33,131146.0,Suspended
20732,Ahmed,Smith,ahmed.smith20732@example.com,+8801576837468,Germany,2022-02-23,54,53104.0,Active
12004,John,Johnson,john.johnson12004@example.com,+8801546706467,Australia,2022-09-14,52,52105.0,Inactive
12543,Karim,Khan,karim.khan12543@example.com,+8801695190429,United States,2025-08-15,30,147263.0,Inactive
20583,Michael,Islam,michael.islam20583@example.com,+8801990645612,Germany,2025-04-16,65,63807.0,Suspended
15273,John,Johnson,john.johnson15273@example.com,+8801559239811,Bangladesh,2025-11-04,20,30644.0,Active
15702,Ayesha,Islam,ayesha.islam15702@example.com,+8801588859576,United Kingdom,2024-03-19,38,77886.0,Active
14272,Karim,Brown,karim.brown14272@example.com,+8801813722265,Australia,2025-05-20,61,134972.0,Suspended
10101,Rahim,Khan,rahim.khan10101@example.com,+8801565518424,United States,2022-02-11,57,39973.0,Active
21679,Nusrat,Hossain,nusrat.hossain21679@example.com,+8801314445462,Australia,2025-04-19,46,134649.0,Inactive
10602,John,Islam,invalid-email,+8801384777341,Canada,2026-01-02,20,85811.0,Suspended
21226,Ayesha,Williams,ayesha.williams21226@example.com,+8801524044007,Bangladesh,2024-12-10,53,94632.0,Inactive
14976,Hasan,Brown,hasan.brown14976@example.com,+8801564033270,Bangladesh,2025-10-11,49,79505.0,Inactive
20100,Fatima,Ahmed,fatima.ahmed20100@example.com,+8801659766414,Germany,2025-03-15,67,34652.0,Active
11045,John,Smith,john.smith11045@example.com,+8801488333634,United Kingdom,2026-05-22,62,50958.0,Inactive
19764,Tanvir,Williams,tanvir.williams19764@example.com,+8801847047046,Germany,2023-08-11,33,41071.0,Inactive
11558,Nusrat,Ahmed,nusrat.ahmed11558@example.com,+8801588859459,Germany,2023-03-06,65,72162.0,Suspended
11488,Karim,Brown,karim.brown11488@example.com,+8801714930176,United States,2024-08-30,24,63101.0,Suspended
18841,Hasan,Williams,hasan.williams18841@example.com,+8801736997359,United States,2024-05-12,43,43151.0,Suspended
21574,Rahim,Brown,rahim.brown21574@example.com,+8801443222785,Germany,2022-09-20,69,135827.0,Inactive
16773,James,Brown,james.brown16773@example.com,+8801829056852,Australia,2022-03-27,46,37801.0,Active
12116,Fatima,Hossain,fatima.hossain12116@example.com,+8801630478745,Germany,2025-08-08,30,117964.0,Suspended
18869,Maria,Khan,maria.khan18869@example.com,+8801522454103,Germany,2023-08-19,53,46192.0,Active
10619,Rahim,Ahmed,rahim.ahmed10619@example.com,+8801506978174,United States,2022-04-29,33,24334.0,Inactive
15350,Fatima,Williams,fatima.williams15350@example.com,+8801860173727,Australia,2023-02-20,23,42513.0,Suspended
17234,James,Ahmed,james.ahmed17234@example.com,+8801635499637,United States,2026-07-31,48,107833.0,Inactive
